stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
00662,Simcoe St At Beech St,44.110165,-78.949959,52,,,
00663,Simcoe St At Elm St,43.890297,-78.860214,94,,,
00664,Simcoe St At John St,44.429157,-79.152542,55,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00665,Simcoe St At John St,44.429180,-79.152199,55,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00666,Simcoe St At John St,43.894066,-78.861984,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00668,Simcoe St At 672 Simcoe St,44.426895,-79.143082,55,,,
00669,Simcoe St At 665 Simcoe St,44.426678,-79.142822,55,,,
00670,Simcoe St At Queen St,44.103035,-78.946945,52,,,
00671,Simcoe St At Queen St,44.103752,-78.947296,52,,,
00672,Simcoe St At Olive Ave,43.888214,-78.859207,94,,,
00673,Simcoe St At Royal St,43.888023,-78.859398,94,,,
00674,Simcoe St At Union St,44.428120,-79.148628,55,,,
00675,Simcoe St At Union St,44.427998,-79.148834,55,,,
00676,Station St At Mills Rd,43.850258,-79.026253,92,,,
00677,Stevenson Rd At Laval Dr,43.879791,-78.877205,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00678,Stevenson Rd At Gibb St,43.885647,-78.879883,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00679,Stevenson Rd At Gibb St,43.886143,-78.880325,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00680,Stevenson Rd At King St,43.893410,-78.883705,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=STVN,,
00681,Stouffville Rd At Goodwood Rd,44.033710,-79.202187,75,,,
00682,Thickson Rd At Baldwin St,43.988865,-78.958557,51,,,
00683,Thickson Rd At Baldwin St,43.988697,-78.958656,51,,,
00684,Thickson Rd At Blackfriar Ave,43.961849,-78.945259,51,,,
00685,Thickson Rd At Blackfriar Ave,43.962074,-78.945633,51,,,
00686,Thickson Rd At Carnwith Dr,43.967831,-78.947952,51,,,
00687,Thickson Rd At Carnwith Dr,43.968460,-78.948372,51,,,
00688,Thickson Rd At Columbus Rd,43.973133,-78.950333,51,,,
00689,Thickson Rd At Columbus Rd,43.972881,-78.950287,51,,,
00690,Thickson Rd At Winchester Rd,43.958221,-78.943741,51,,,
00691,Thickson Rd At Winchester Rd,43.957500,-78.943687,51,,,
00692,Toronto St At Albert St,44.109352,-79.122513,76,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00693,Toronto St At Campbell Dr,44.102169,-79.125549,76,,,
00694,Toronto St At Campbell Dr,44.102379,-79.125633,76,,,
00695,Toronto St At Elgin Park Dr,44.097454,-79.128471,76,,,
00696,Toronto St At Mill St,44.104458,-79.124939,76,,,
00697,Toronto St At Peel St,44.105820,-79.124123,76,,,
00698,Toronto St At Poplar St,44.106815,-79.123390,76,,,
00699,Toronto St At Welwood Dr,44.089081,-79.134422,76,,,
00700,Westney Rd At Bramwell Dr,43.854118,-79.041367,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00701,Westney Rd At Ritchie Ave,43.853817,-79.041092,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00702,Winchester Rd At Ashburn Rd,43.950714,-78.972946,51,,,
00703,Winchester Rd At Ashburn Rd,43.951180,-78.971733,51,,,
00704,Winchester Rd At Baldwin St,43.952621,-78.964844,51,,,
00705,Winchester Rd At Chelmsford Dr,43.953861,-78.959618,51,,,
00706,Winchester Rd At Durham St,43.953911,-78.959892,51,,,
00707,Winchester Rd At Lake Ridge Rd,43.940636,-79.015839,51,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00708,Winchester Rd At Simcoe St,43.954731,-78.955887,51,,,
00709,Winchester Rd At Simcoe St,43.954918,-78.955292,51,,,
00710,Winchester Rd At St Thomas St,43.955402,-78.952644,51,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00711,Winchester Rd At Queen St,43.955494,-78.952682,51,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00712,Winchester Rd At Thickson Rd,43.957249,-78.943748,51,,,
00713,Winchester Rd At Thickson Rd,43.957512,-78.943230,51,,,
00714,Toronto St At Brock St,44.109238,-79.122688,76,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00715,Main St At Ridge Rd,43.610897,-80.132736,38,,,
00716,Hwy 2 At Durham Rd 57,43.911396,-78.701851,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00717,Lake Ridge Rd At Clovelly Cove,44.350208,-79.194450,55,,,
00718,Hwy 2 At Townline Rd,43.912815,-78.627342,97,,,
00719,Hwy 2 At Townline Rd,43.913006,-78.626961,97,,,
00720,Harwood Ave S At Kings Cres,43.849182,-79.020782,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=HRWD,,
00721,Simcoe St At Kellett St,44.110348,-78.950226,52,,,
00722,McCowan Rd At Progress Ave,43.776470,-79.252754,07,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00723,McCowan Rd At Triton Rd,43.775555,-79.252876,07,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00801,Main St At Fredrick Crt,43.611347,-80.133659,38,,,
00802,Alma St At Fall St,43.614079,-80.148674,38,,,
00803,Alma St At Fall St,43.613876,-80.149063,38,,,
00804,Brant St At Leighland Rd,43.339104,-79.818207,16,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00806,Derry Rd At Fourth Line,43.526196,-79.840179,24,,,
00807,Derry Rd At Fourth Line,43.525864,-79.840340,24,,,
00808,Derry Rd At James Snow Pkwy,43.530441,-79.835266,24,,,
00809,Derry Rd At James Snow Pkwy,43.530972,-79.835075,24,,,
00810,Derry Rd At Miller Way,43.520977,-79.845917,24,,,
00811,Derry Rd At Thompson Rd,43.518364,-79.848541,24,,,
00812,Derry Rd At Miller Way,43.518509,-79.848640,24,,,
00813,Derry Rd At Trafalgar Rd,43.555565,-79.807587,23,,,
00814,Derry Rd At Trafalgar Rd,43.556057,-79.807388,23,,,
00815,Derry Rd At Trudeau Dr,43.527992,-79.837975,24,,,
00816,Derry Rd At Trudeau Dr,43.528416,-79.837807,24,,,
00817,Fairview St At Brant St,43.336678,-79.811775,16,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00818,Fairview St At Brant St,43.336727,-79.811935,16,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00819,Fairview St At Maple Ave,43.329540,-79.819786,16,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00820,Fairview St At Maple Ave,43.328739,-79.821480,16,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00821,Fairview St At Maple Ave,43.329437,-79.819344,16,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00822,Guelph St At Noble St,43.646954,-79.857536,34,,,
00823,Guelph St At Armstrong Ave,43.649185,-79.884743,35,,,
00824,Guelph St At Armstrong Ave,43.649475,-79.884949,35,,,
00825,Guelph St At Brucewood Rd,43.650482,-79.910820,35,,,
00826,Guelph St At Brucewood Rd,43.650845,-79.910324,35,,,
00827,Guelph St At Delrex Blvd,43.648907,-79.881340,35,,,
00828,Guelph St At Delrex Blvd,43.649174,-79.880669,35,,,
00829,Guelph St At Hall Rd,43.648758,-79.877831,35,,,
00830,Guelph St At Lakeview,43.633038,-80.049683,37,,,
00831,Guelph St At Maple Ave,43.650856,-79.916321,35,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00832,Guelph St At Maple Ave,43.651081,-79.917213,35,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00833,Guelph St At Mcfarlane Dr,43.648964,-79.876923,35,,,
00834,Guelph St At Mill St,43.651321,-79.923447,35,,,
00836,Guelph St At Mountainview Rd,43.650143,-79.903885,35,,,
00837,Guelph St At 46 Guelph St,43.651237,-79.923363,35,,,
00838,Guelph St At 324 Guelph St,43.649490,-79.890160,35,,,
00839,Guelph St At Noble St,43.647129,-79.857941,34,,,
00840,Guelph St. At Windsor Rd,43.650513,-79.906807,35,,,
00841,Guelph St At Sinclair Ave,43.649647,-79.893318,35,,,
00842,Guelph St At Sinclair Ave,43.649944,-79.893524,35,,,
00843,Guelph St At Windsor Rd,43.650379,-79.908508,35,,,
00844,Guelph St At 279 Guelph St,43.649677,-79.889847,35,,,
00845,Hwy 7 At Lake Avenue,43.632927,-80.049721,37,,,
00846,Hwy 25 At Elizabeth Dr,43.632641,-80.045525,37,,,
00847,Hwy 7 At Banting Rd,43.651543,-79.944321,35,,,
00848,Hwy 7 At Hyland Ave,43.655045,-79.940506,35,,,
00849,Hwy 7 At Hyland Ave,43.653931,-79.941452,35,,,
00850,Main St At Court St,43.516266,-79.879883,24,,,
00851,Main St At Court St,43.515942,-79.880051,24,,,
00852,Main St At Dumbar St,43.609043,-80.130173,38,,,
00853,Main St At Kennedy St,43.654945,-79.933571,35,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00854,Main St At Kennedy St,43.655117,-79.933487,35,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00855,Main St At Maclennan St,43.609161,-80.130493,38,,,
00856,Main St At Ontario St,43.518978,-79.876457,24,,,
00857,Main St At Ontario St,43.518795,-79.877228,24,,,
00860,Main St At Valley Rd,43.616398,-80.140884,38,,,
00861,Main St At Valley Rd,43.617088,-80.141518,38,,,
00862,Main St At Wilson Dr,43.522980,-79.872345,24,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00863,Main St At Wilson Dr,43.523479,-79.872101,24,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00864,Mill St At Eastern Ave,43.633747,-80.036842,37,,,
00865,Mill St At Elgin St,43.631786,-80.039230,37,,,
00866,Mill St At Elgin St,43.631554,-80.039207,37,,,
00867,Mill St At School Ln,43.632385,-80.044960,37,,,
00868,Mill St At Fellows St,43.633812,-80.036980,37,,,
00869,Millside Dr At Martin St,43.515820,-79.883057,24,,,
00870,Plains Rd At Shadeland Ave,43.312695,-79.844788,17,,,
00871,Plains Rd At Cedarwood PL,43.320747,-79.834335,17,,,
00872,Plains Rd At Clairview Ave,43.309002,-79.849976,17,,,
00873,Plains Rd At Downsview Dr,43.314915,-79.841736,17,,,
00874,Plains Rd At Downsview Dr,43.315392,-79.841469,17,,,
00875,Plains Rd At Falcon Rd,43.316925,-79.839218,17,,,
00876,Plains Rd At Francis Rd,43.323978,-79.829659,17,,,
00877,Plains Rd At Francis Rd,43.324692,-79.829018,16,,,
00878,Plains Rd At Gallagher Rd,43.312778,-79.844910,17,,,
00879,Plains Rd At King Rd,43.322231,-79.832336,17,,,
00880,Plains Rd At Long Dr,43.321178,-79.833252,17,,,
00881,Plains Rd At 484 Plains Rd E,43.318424,-79.837036,17,,,
00882,Plains Rd At 169 Plains Rd E,43.310947,-79.847336,17,,,
00883,Plains Rd At Lasalle Park Rd,43.306946,-79.852180,17,,,
00884,Plains Rd At Waterdown Rd,43.307011,-79.852577,17,,,
00885,Plains Rd At Willowbrook Rd,43.317108,-79.839340,17,,,
00886,Plains Rd At 480 Plains Rd E,43.318768,-79.836952,17,,,
00887,Queen St At Acton Blvd,43.635513,-80.030388,37,,,
00888,Queen St At Churchill Rd,43.637035,-80.028473,37,,,
00889,Queen St At Churchill Rd,43.637432,-80.028328,37,,,
00890,Queen St At Longfield Rd,43.635197,-80.030518,37,,,
00891,Thompson Rd At Childs Dr,43.524113,-79.861526,24,,,
00892,Thompson Rd At Childs Dr,43.523956,-79.861206,24,,,
00893,Thompson Rd At Laurier Ave,43.519680,-79.855644,24,,,
00894,Thompson Rd At Laurier Ave,43.519905,-79.855652,24,,,
00895,Thompson Rd At Mccuaig Dr,43.522125,-79.858749,24,,,
00896,Thompson Rd At Mccuaig Dr,43.522243,-79.859009,24,,,
00897,Trafalgar Rd At Briarhall Gate,43.477131,-79.704918,13,,,
00898,Trafalgar Rd At Dundas St,43.488331,-79.720024,13,,,
00899,Trafalgar Rd At Dundas St,43.488224,-79.720276,13,,,
00900,Trafalgar Rd At Glenashton Dr,43.480194,-79.709068,13,,,
00901,Trafalgar Rd At Glenashton Dr,43.480526,-79.709892,13,,,
00902,Trafalgar Rd At Iroquois Shore Rd,43.464867,-79.687737,24,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00903,Trafalgar Rd At Leighland Ave,43.465176,-79.688599,13,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00904,Trafalgar Rd At Lynwood Dr,43.467575,-79.691322,13,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00907,Trafalgar Rd At McCraney St,43.467335,-79.691544,13,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00908,Trafalgar Rd At Oak Park Blvd,43.484112,-79.714775,13,,,
00909,Trafalgar Rd At Postridge Dr,43.483547,-79.713478,13,,,
00910,Trafalgar Rd At River Oaks Blvd,43.477379,-79.705566,13,,,
00911,Waterdown Rd At Masonry Ct,43.308475,-79.854904,17,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00912,Waterdown Rd At Masonry Ct,43.308723,-79.855438,17,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00913,Young St At Peel St,43.634281,-80.032707,37,,,
00914,Young St At Peel St,43.634163,-80.032845,37,,,
00915,Derry Rd At Holly Ave,43.511841,-79.856049,24,,,
00916,Derry Rd At Holly Ave,43.511276,-79.856209,24,,,
00917,Hwy 25 At Derry Rd,43.505638,-79.860756,24,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00918,Hwy 25 At Derry Rd,43.506382,-79.861130,24,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00921,Plains Rd At 168 Plains Rd E,43.310829,-79.847115,17,,,
00922,Plains Rd At Birchwood Ave,43.308510,-79.850243,17,,,
00923,Plains Rd At St Matthews Ave,43.309814,-79.848465,17,,,
00924,Guelph St At Mountainview,43.650372,-79.903122,35,,,
00926,Hwy 7 At Banting Rd,43.651031,-79.944580,35,,,
00929,Queen St At Tanners Dr,43.640095,-80.025101,37,,,
00930,Queen St At Tanners Dr,43.640659,-80.024818,37,,,
00931,Derry Rd At Armstrong Blvd,43.520878,-79.845734,24,,,
00932,Drew Centre Dr At Thompson Rd,43.525837,-79.865364,24,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00933,Drew Centre Dr At Thompson Rd,43.525787,-79.865158,24,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00934,Bond St At Simcoe St,43.898575,-78.863777,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00935,King St At Waverly Rd,43.892185,-78.888153,94,,,
00936,Stevenson Rd At Laval Dr,43.880913,-78.878014,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00938,Hwy 2 At Temperance St,43.912189,-78.688560,96,,,
00939,Sheridan College At Trafalgar Rd,43.469807,-79.697716,13,http://www.gotransit.com/publicroot/en/station/station.aspx?station=OKSH,,
00942,Bovaird Dr At Lake Louise Dr,43.681122,-79.813980,33,,,
00943,Humber College Blvd At Humberline Dr,43.732292,-79.609673,04,,,
00944,Queen St At Centre St,43.690487,-79.754860,33,,,
00945,Martin Rd At Aspen Springs Dr,43.907009,-78.700500,96,,,
00946,Martin Rd At Aspen Springs Dr,43.906830,-78.700150,96,,,
00947,Martin Rd At Waverly Rd,43.900482,-78.692848,96,,,
00948,Martin Rd At Waverly Rd,43.900249,-78.693016,96,,,
00949,Brant St At Churchill Ave,43.339748,-79.819672,16,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00950,Hwy 7A,44.087231,-78.972366,52,,,
00951,Hwy 7A,44.087101,-78.970695,52,,,
01001,King St At Caroline St N,43.258461,-79.875244,18,,,
01002,King St At Hughson St,43.256210,-79.867241,18,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01003,King St At Queen St N,43.259346,-79.878418,18,,,
01004,King St At Ray St,43.260265,-79.881401,18,,,
01005,King St At Strathcona Ave,43.261456,-79.885071,18,,,
01006,King St At Summer Ln,43.257648,-79.871735,18,,,
01007,Main St At Caroline St,43.257042,-79.876625,18,,,
01008,Main St At Dundurn St,43.259823,-79.889549,18,,,
01009,Main St At Macklin St,43.259914,-79.897972,18,,,
01010,Main St At 1003 Main St,43.258499,-79.906166,18,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01011,Main St At Pearl St,43.258381,-79.882896,18,,,
01012,Main St At Ray St,43.257885,-79.880913,18,,,
01013,Main St At Strathcona Ave,43.259129,-79.886406,18,,,
01014,Main St At Summer Line,43.256058,-79.872803,18,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01016,Derry Rd At Thompson Rd,43.516552,-79.850815,24,http://www.gotransit.com/publicroot/en/station/station.aspx?station=THOM,,
01017,Derry Rd At Thompson Rd,43.516788,-79.850189,24,http://www.gotransit.com/publicroot/en/station/station.aspx?station=THOM,,
01021,Queen St At Kennedy Rd,43.696003,-79.748863,33,,,
01022,Queen St At Kennedy Rd,43.695477,-79.749939,33,,,
01023,Peter Robertson Blvd At Dixie Rd,43.738350,-79.760445,32,,,
01101,Airport Rd At Thamesgate Dr,43.714848,-79.657639,32,,,
01102,Dixon Rd At Attwell Dr,43.688229,-79.586266,04,,,
01103,Airport Rd At American Dr,43.689186,-79.621811,31,,,
01104,Airport Rd At American Dr,43.689564,-79.622009,31,,,
01105,Airport Rd At Beverley St,43.707645,-79.647820,32,,,
01106,Airport Rd At Bresler Dr,43.686039,-79.607353,31,,,
01107,Airport Rd At Churchill Ave,43.706268,-79.645309,32,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01108,Airport Rd At Driver Rd,43.720882,-79.665512,32,,,
01109,Airport Rd At Driver Rd,43.720596,-79.664673,32,,,
01110,Dixon Rd At Hwy 427,43.686760,-79.598671,04,,,
01111,Airport Rd At Ironstone Crt,43.705944,-79.645393,32,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01112,Jetliner Rd At Airport Rd,43.685532,-79.607117,31,,,
01113,Airport Rd At Morning Star Dr,43.709259,-79.650093,32,,,
01114,Airport Rd At Morning Star Dr,43.710041,-79.650673,32,,,
01116,Airport Rd At Silver Dart Dr,43.695103,-79.631126,31,,,
01119,Airport Rd At Air Canada,43.691261,-79.625954,31,,,
01120,Airport Rd At 6445 Airport Rd,43.692863,-79.627632,31,,,
01121,Airport Rd At 6661 Airport Rd,43.696396,-79.632378,31,,,
01122,Airport Rd At 6856 Airport Rd,43.700542,-79.637917,31,,,
01123,Airport Rd At 6952 Airport Rd,43.702023,-79.639809,31,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01124,Airport Rd At Northwest Dr,43.698929,-79.636330,31,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01125,Airport Rd At Northwest Dr,43.698868,-79.635651,31,,,
01126,Airport Rd At Silver Dart Dr,43.692955,-79.628227,31,,,
01127,Airport Rd At Orlando Dr,43.694794,-79.630165,31,,,
01128,Airport Rd At Slough St,43.712452,-79.654526,32,,,
01129,Airport Rd At Slough St,43.712429,-79.653923,32,,,
01130,Airport Rd At Victory Rd,43.707558,-79.647133,32,,,
01131,Airport Rd At 6355 Airport Rd,43.691105,-79.625153,31,,,
01132,Albion Vaughan Rd At Dovaston Gate,43.871162,-79.709106,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01133,Albion Vaughan Rd At King Vaughan Rd,43.870659,-79.708565,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01134,Aquitaine Ave At Glen Erin Dr,43.586788,-79.758102,22,,,
01135,Aquitaine Ave At Glen Erin Dr,43.586632,-79.758659,22,,,
01136,Aquitaine Ave At Montevideo Rd,43.589878,-79.756004,22,,,
01137,Aquitaine Ave At Montevideo Rd,43.590790,-79.756111,22,,,
01138,Aquitaine Ave At Millcreek Dr,43.593319,-79.755936,22,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01139,Aquitaine Ave At Millcreek Dr,43.592747,-79.756218,22,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01140,Blind Line At Banting Dr,43.917053,-80.114975,43,,,
01143,Blind Line At St.Andrew Dr,43.919075,-80.115417,43,,,
01144,Bovaird Dr At Brisdale Dr,43.683510,-79.811691,33,,,
01145,Bovaird Dr At Edenborough Dr,43.690891,-79.803841,33,,,
01146,Bovaird Dr At Gillingham Dr,43.702957,-79.790146,33,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01147,Bovaird Dr At Hinchley Wood Grove,43.712315,-79.780136,33,,,
01148,Bovaird Dr At Kennedy Rd,43.715496,-79.777245,33,,,
01149,Bovaird Dr At Kennedy Rd,43.716160,-79.776054,33,,,
01150,Bovaird Dr At Mclaughlin Rd,43.696144,-79.797104,33,,,
01151,Bovaird Dr At Mclaughlin Rd,43.696575,-79.797211,33,,,
01152,Bovaird Dr At Pertosa Dr,43.683327,-79.811470,33,,,
01153,Bovaird Dr At Worthing Ave,43.681328,-79.814140,33,,,
01154,Bovaird Dr At Southlake Blvd,43.721077,-79.770126,33,,,
01155,Bovaird Dr At Yellow Brick Rd,43.709156,-79.782997,33,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01156,Bramalea Rd At Alexandria Gate,43.711082,-79.699348,32,,,
01157,Bramalea Rd At Alexandria Gate,43.711594,-79.700241,32,,,
01158,Bramalea Rd At Algonquin Blvd,43.713459,-79.702568,32,,,
01159,Bramalea Rd At Algonquin Blvd,43.713596,-79.702927,32,,,
01160,Bramalea Rd At Avondale Blvd,43.709412,-79.697411,32,,,
01161,Bramalea Rd At Balmoral Dr,43.715214,-79.704926,32,,,
01162,Bramalea Rd At Balmoral Dr,43.715160,-79.705093,32,,,
01163,Bramalea Rd At Clark Blvd,43.718834,-79.709679,32,,,
01164,Bramalea Rd At Clark Blvd,43.719440,-79.710808,32,,,
01165,Bramalea Rd At Dearbourne Blvd,43.709278,-79.696899,32,,,
01166,Bramalea Rd At East Dr,43.706738,-79.693558,32,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01167,Bramalea Rd At East Dr,43.706814,-79.693901,32,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01169,Bresler Dr At Airport Rd,43.685829,-79.606422,32,,,
01170,Broadway At 4th St,43.920895,-80.089348,43,,,
01171,Broadway At Banting Dr,43.915855,-80.112389,43,,,
01172,Broadway At Centre St,43.917595,-80.104416,43,,,
01173,Broadway At Dawson Rd,43.916813,-80.108200,43,,,
01174,Broadway At John St,43.918777,-80.099243,43,,,
01175,Broadway At Mill St,43.919434,-80.095894,43,,,
01176,Broadway At Townline,43.921368,-80.087372,43,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01177,Broadway At Wellington St,43.920235,-80.092094,43,,,
01178,City Centre Dr At Kariya Gate,43.593243,-79.638580,20,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01179,City Centre Dr At 201 City Centre Dr,43.589989,-79.641594,11,,,
01180,City Centre Dr At Kariya Gate,43.593246,-79.638916,20,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01183,Clark Blvd At Central Park Dr,43.717075,-79.715042,32,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01184,Clark Blvd At Kings Cross Rd,43.719044,-79.712494,32,,,
01185,Clark Blvd At Kings Cross Rd,43.718376,-79.713051,32,,,
01191,Creditview Rd At Eglinton Ave,43.577282,-79.684509,12,,,
01192,Creditview Rd At Rathkeale Rd,43.576157,-79.682686,12,,,
01193,Derry Rd At 9th Line,43.574665,-79.786324,22,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01194,Derry Rd At Copenhagen Rd,43.591164,-79.768005,22,,,
01195,Derry Rd At Danton Promenade,43.585892,-79.773651,22,,,
01196,Derry Rd At Danton Promenade,43.586357,-79.773506,22,,,
01197,Derry Rd At Forest Park Dr,43.581284,-79.778999,22,,,
01198,Derry Rd At Lisgar Dr,43.576714,-79.784241,22,,,
01200,Derry Rd At Rosehurst Dr,43.576725,-79.784401,22,,,
01201,Derry Rd At Shelter Bay Rd,43.590473,-79.768440,22,,,
01202,Derry Rd At Tenth Line,43.584026,-79.776009,22,,,
01203,Derry Rd At Tenth Line,43.584057,-79.776390,22,,,
01204,Derry Rd At Terragar Blvd,43.581795,-79.778725,22,,,
01205,Dixie Rd At Bovaird Dr,43.735233,-79.755325,32,,,
01206,Dixie Rd At Bovaird Dr,43.734238,-79.754333,32,,,
01207,Dixie Rd At Crescent Hill Dr,43.721180,-79.736641,32,,,
01208,Dixie Rd At Crescent Hill Dr,43.721027,-79.736092,32,,,
01209,Dixie Rd At Hazelwood Dr,43.718292,-79.732803,32,,,
01210,Dixie Rd At Hazelwood Dr,43.718060,-79.732277,32,,,
01211,Dixie Rd At Hillside Dr,43.715763,-79.729111,32,,,
01212,Dixie Rd At Howden Blvd,43.719704,-79.734276,32,,,
01213,Dixie Rd At Howden Blvd,43.719543,-79.734489,32,,,
01214,Dixie Rd At Lascelles Blvd,43.723679,-79.739693,32,,,
01215,Dixie Rd At Lascelles Blvd,43.723228,-79.739494,32,,,
01218,Dixie Rd At Mansion St,43.726879,-79.744057,32,,,
01219,Dixie Rd At Moregate Cres,43.732780,-79.751945,32,,,
01220,Dixie Rd At North Park Dr,43.729801,-79.747787,32,,,
01221,Dixie Rd At North Park Dr,43.729496,-79.747902,32,,,
01222,Dixie Rd At Northampton St,43.727158,-79.744759,32,,,
01223,Dixie Rd At Northcliffe St,43.732513,-79.751976,32,,,
01225,Dixie Rd At Williams Pkwy,43.725746,-79.742447,32,,,
01226,Dixie Rd At Williams Pkwy,43.724964,-79.741776,32,,,
01227,Dixon Rd At Carlingview Dr,43.686897,-79.595207,04,,,
01230,Duke of York Blvd At Princess Royal D,43.589993,-79.644699,20,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01231,Duke of York Blvd At Princess Royal D,43.589764,-79.643860,20,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01232,Eglinton Ave At Glen Erin Dr,43.553596,-79.712318,21,,,
01234,Eglinton Ave At Mississauga Rd,43.568302,-79.695961,21,,,
01235,Eglinton Ave At Mississauga Rd,43.568893,-79.695770,21,,,
01236,Erin Mills Pkwy At Battleford Rd,43.584930,-79.742157,22,,,
01237,Erin Mills Pkwy At Britannia Rd,43.578716,-79.733940,21,,,
01238,Erin Mills Pkwy At Credit Valley Rd,43.556755,-79.702858,21,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01239,Erin Mills Pkwy At Credit Valley Rd,43.556358,-79.701118,21,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01240,Erin Mills Pkwy At Erin Centre Blvd,43.562325,-79.711205,21,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01241,Erin Mills At Credit Valley Hospital,43.557419,-79.703423,21,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
01242,Erin Mills Pkwy At Millcreek Dr,43.589657,-79.741577,22,,,
01243,Erin Mills Pkwy At Millcreek Dr,43.590675,-79.740875,22,,,
01244,Erin Mills Pkwy At Wickham Crt,43.572926,-79.727348,21,,,
